TIME,SOIL
2020-02-20 12:22:14.092581,38.8
2020-02-20 12:22:14.608624,38.7
2020-02-20 12:22:15.596795,38.6
2020-02-20 12:22:16.090941,38.5
2020-02-20 12:22:17.101272,38.4
2020-02-20 12:22:18.152692,38.0
2020-02-20 12:22:20.154333,37.9
2020-02-20 12:22:21.126812,37.6
2020-02-20 12:22:21.598957,37.2
2020-02-20 12:22:22.150491,37.3
2020-02-20 12:22:24.142543,37.0
2020-02-20 12:22:25.648247,37.1
2020-02-20 12:22:28.605773,36.8
2020-02-20 12:22:29.106498,36.9
2020-02-20 12:22:30.110709,36.6
2020-02-20 12:22:30.569694,36.7
2020-02-20 12:22:32.184364,36.8
2020-02-20 12:22:33.646138,36.9
2020-02-20 12:22:34.662330,36.6
2020-02-20 12:22:35.102661,36.7
2020-02-20 12:22:36.672337,36.8
2020-02-20 12:22:38.133285,36.9
2020-02-20 12:22:39.155081,36.6
2020-02-20 12:22:39.636786,36.7
2020-02-20 12:22:41.203901,36.8
2020-02-20 12:22:42.725592,36.9
2020-02-20 12:22:44.182160,37.0
2020-02-20 12:22:46.184681,37.1
2020-02-20 12:22:48.696891,37.2
2020-02-20 12:22:49.682364,44.7
2020-02-20 12:22:50.118613,44.4
2020-02-20 12:22:50.672455,44.0
2020-02-20 12:22:51.094594,43.7
2020-02-20 12:22:51.663458,43.4
2020-02-20 12:22:52.116719,43.1
2020-02-20 12:22:52.671529,42.8
2020-02-20 12:22:53.198677,42.5
2020-02-20 12:22:53.692542,42.3
2020-02-20 12:22:54.180637,42.1
2020-02-20 12:22:54.670583,41.8
2020-02-20 12:22:55.203388,41.6
2020-02-20 12:22:55.694459,41.4
2020-02-20 12:22:56.164013,41.2
2020-02-20 12:22:56.669771,41.0
2020-02-20 12:22:57.140922,40.8
2020-02-20 12:22:57.684509,40.7
2020-02-20 12:22:58.162898,40.5
2020-02-20 12:22:58.696927,40.4
2020-02-20 12:22:59.137780,40.2
2020-02-20 12:22:59.678942,40.1
2020-02-20 12:23:00.119929,39.9
2020-02-20 12:23:00.715335,39.8
2020-02-20 12:23:01.136832,39.7
2020-02-20 12:23:01.684585,46.9
2020-02-20 12:23:02.111799,46.4
2020-02-20 12:23:02.688904,46.0
2020-02-20 12:23:03.137069,45.5
2020-02-20 12:23:03.682734,45.1
2020-02-20 12:23:04.112998,44.8
2020-02-20 12:23:04.761950,44.4
2020-02-20 12:23:05.134190,44.0
2020-02-20 12:23:05.684213,43.7
2020-02-20 12:23:06.158096,43.4
2020-02-20 12:23:06.760505,43.1
2020-02-20 12:23:07.134623,42.8
2020-02-20 12:23:07.676342,42.6
2020-02-20 12:23:08.156878,42.3
2020-02-20 12:23:08.759268,42.1
2020-02-20 12:23:09.133336,41.8
2020-02-20 12:23:09.665365,41.6
2020-02-20 12:23:10.155653,41.1
2020-02-20 12:23:10.693239,40.9
2020-02-20 12:23:11.130569,40.7
2020-02-20 12:23:11.724355,40.6
2020-02-20 12:23:12.154362,40.4
2020-02-20 12:23:12.691518,40.3
2020-02-20 12:23:13.129523,40.1
2020-02-20 12:23:13.702474,40.0
2020-02-20 12:23:14.160276,39.9
2020-02-20 12:23:14.691521,39.8
2020-02-20 12:23:15.129708,39.6
2020-02-20 12:23:15.731699,39.5
2020-02-20 12:23:16.151862,39.4
2020-02-20 12:23:16.696106,39.3
2020-02-20 12:23:17.126897,39.2
2020-02-20 12:23:18.206265,39.1
2020-02-20 12:23:18.638702,39.0
2020-02-20 12:23:19.289739,38.9
2020-02-20 12:23:19.662146,38.8
2020-02-20 12:23:20.695517,38.7
2020-02-20 12:23:21.173243,38.6
2020-02-20 12:23:22.206307,38.5
2020-02-20 12:23:23.226915,38.4
2020-02-20 12:23:24.204357,38.3
2020-02-20 12:23:25.709860,38.2
2020-02-20 12:23:26.720726,38.1
2020-02-20 12:23:28.198152,38.0
2020-02-20 12:23:30.199051,37.9
2020-02-20 12:23:32.719154,37.8
2020-02-20 12:23:35.707467,37.7
2020-02-20 12:23:38.717503,37.4
2020-02-20 12:23:48.714871,37.1
2020-02-20 12:23:49.207727,36.8
2020-02-20 12:23:50.236004,36.6
2020-02-20 12:23:51.345702,36.3
2020-02-20 12:23:51.740265,36.4
2020-02-20 12:23:52.817306,36.5
2020-02-20 12:23:53.724186,36.6
2020-02-20 12:23:54.779052,36.4
2020-02-20 12:23:55.723643,36.5
2020-02-20 12:23:56.777894,36.6
2020-02-20 12:23:57.722859,36.7
2020-02-20 12:23:59.254894,36.8
2020-02-20 12:24:00.777566,36.9
2020-02-20 12:24:01.204139,44.5
2020-02-20 12:24:01.722989,50.9
2020-02-20 12:24:02.220871,50.3
2020-02-20 12:24:02.777112,49.6
2020-02-20 12:24:03.196101,49.0
2020-02-20 12:24:03.800898,48.4
2020-02-20 12:24:04.221897,47.9
2020-02-20 12:24:04.846945,47.4
2020-02-20 12:24:05.195858,46.9
2020-02-20 12:24:05.794714,46.4
2020-02-20 12:24:06.220792,45.6
2020-02-20 12:24:06.757665,45.2
2020-02-20 12:24:07.243474,44.9
2020-02-20 12:24:07.793502,44.2
2020-02-20 12:24:08.218455,43.8
2020-02-20 12:24:08.768760,43.5
2020-02-20 12:24:09.240698,43.2
2020-02-20 12:24:09.795208,42.9
2020-02-20 12:24:10.215956,42.7
2020-02-20 12:24:10.767890,42.4
2020-02-20 12:24:11.239540,42.1
2020-02-20 12:24:11.796319,41.9
2020-02-20 12:24:12.214202,41.7
2020-02-20 12:24:12.766596,41.5
2020-02-20 12:24:13.238267,41.3
2020-02-20 12:24:13.789725,41.1
2020-02-20 12:24:14.263566,40.9
2020-02-20 12:24:14.804745,40.7
2020-02-20 12:24:15.237061,40.6
2020-02-20 12:24:15.788711,40.4
2020-02-20 12:24:16.211967,40.3
2020-02-20 12:24:16.804151,40.1
2020-02-20 12:24:17.236954,40.0
2020-02-20 12:24:17.801877,39.9
2020-02-20 12:24:18.210725,39.4
2020-02-20 12:24:18.803528,39.3
2020-02-20 12:24:19.234537,39.2
2020-02-20 12:24:20.264765,39.1
2020-02-20 12:24:20.745827,39.0
2020-02-20 12:24:21.300529,38.9
2020-02-20 12:24:21.720848,38.8
2020-02-20 12:24:22.802424,38.7
2020-02-20 12:24:23.232236,38.6
2020-02-20 12:24:24.314181,38.5
2020-02-20 12:24:24.743188,38.2
2020-02-20 12:24:25.285237,38.1
2020-02-20 12:24:26.801353,38.0
2020-02-20 12:24:28.308141,37.6
2020-02-20 12:24:35.810226,37.5
2020-02-20 12:24:44.819106,37.2
2020-02-20 12:24:47.323165,37.3
2020-02-20 12:24:53.316366,37.4
2020-02-20 12:25:06.260545,55.8
2020-02-20 12:25:06.328651,54.9
2020-02-20 12:25:06.394924,54.0
2020-02-20 12:25:06.462723,53.2
2020-02-20 12:25:06.530690,52.4
2020-02-20 12:25:06.597790,51.7
2020-02-20 12:25:06.664828,50.9
2020-02-20 12:25:06.735914,50.3
2020-02-20 12:25:06.809627,49.6
2020-02-20 12:25:07.308641,49.0
2020-02-20 12:25:07.828058,48.5
2020-02-20 12:25:08.282684,47.9
2020-02-20 12:25:08.815892,53.8
2020-02-20 12:25:09.305154,53.0
2020-02-20 12:25:09.861774,52.2
2020-02-20 12:25:10.281523,51.5
2020-02-20 12:25:10.886097,50.8
2020-02-20 12:25:11.303736,50.1
2020-02-20 12:25:11.860736,49.5
2020-02-20 12:25:12.280435,48.9
2020-02-20 12:25:12.883512,48.3
2020-02-20 12:25:13.352749,47.8
2020-02-20 12:25:13.856340,47.3
2020-02-20 12:25:14.279128,46.8
2020-02-20 12:25:14.880168,46.3
2020-02-20 12:25:15.302799,45.9
2020-02-20 12:25:15.854918,45.5
2020-02-20 12:25:16.325102,45.1
2020-02-20 12:25:16.881706,44.7
2020-02-20 12:25:17.300304,44.3
2020-02-20 12:25:17.818329,44.0
2020-02-20 12:25:18.326683,43.7
2020-02-20 12:25:18.880397,43.4
2020-02-20 12:25:19.298881,43.1
2020-02-20 12:25:19.855631,42.8
2020-02-20 12:25:20.322498,42.5
2020-02-20 12:25:20.879293,42.3
2020-02-20 12:25:21.297691,42.0
2020-02-20 12:25:21.818689,41.8
2020-02-20 12:25:22.321399,41.3
2020-02-20 12:25:22.875260,41.1
2020-02-20 12:25:23.298144,40.9
2020-02-20 12:25:23.898819,40.7
2020-02-20 12:25:24.320214,40.6
2020-02-20 12:25:24.873987,40.4
2020-02-20 12:25:25.295202,40.3
2020-02-20 12:25:25.898010,40.1
2020-02-20 12:25:26.318978,40.0
2020-02-20 12:25:26.855204,39.9
2020-02-20 12:25:27.293981,39.7
2020-02-20 12:25:27.896893,39.6
2020-02-20 12:25:28.317952,39.5
2020-02-20 12:25:28.842271,39.4
2020-02-20 12:25:29.342674,39.3
2020-02-20 12:25:29.895126,39.2
2020-02-20 12:25:30.316486,39.1
2020-02-20 12:25:31.406821,39.0
2020-02-20 12:25:31.829461,38.9
2020-02-20 12:25:32.373586,38.8
2020-02-20 12:25:33.405249,38.7
2020-02-20 12:25:33.826614,38.6
2020-02-20 12:25:34.830450,38.5
2020-02-20 12:25:35.892589,38.4
2020-02-20 12:25:36.915491,38.3
2020-02-20 12:25:38.351721,38.2
2020-02-20 12:25:39.889485,38.1
2020-02-20 12:25:41.398411,38.0
2020-02-20 12:25:43.402182,37.9
2020-02-20 12:25:45.885471,37.8
2020-02-20 12:25:48.908172,37.7
2020-02-20 12:25:54.904384,37.6
2020-02-20 12:26:01.443783,45.1
2020-02-20 12:26:01.859901,51.5
2020-02-20 12:26:02.415026,50.8
2020-02-20 12:26:02.882132,50.1
2020-02-20 12:26:03.428407,49.5
2020-02-20 12:26:03.858565,48.9
2020-02-20 12:26:04.410965,48.3
2020-02-20 12:26:04.882362,47.8
2020-02-20 12:26:05.430504,47.3
2020-02-20 12:26:05.857415,46.8
2020-02-20 12:26:06.397561,46.3
2020-02-20 12:26:06.881317,45.9
2020-02-20 12:26:07.473967,45.5
2020-02-20 12:26:07.854780,45.1
2020-02-20 12:26:08.447760,44.7
2020-02-20 12:26:08.879664,44.4
2020-02-20 12:26:09.402413,44.0
2020-02-20 12:26:09.855078,43.7
2020-02-20 12:26:10.445730,43.4
2020-02-20 12:26:10.877166,43.1
2020-02-20 12:26:11.419417,42.8
2020-02-20 12:26:11.852097,42.6
2020-02-20 12:26:12.445184,42.3
2020-02-20 12:26:12.876042,42.1
2020-02-20 12:26:13.419055,41.8
2020-02-20 12:26:13.850954,41.6
2020-02-20 12:26:14.445670,41.4
2020-02-20 12:26:14.874777,41.2
2020-02-20 12:26:15.466403,41.1
2020-02-20 12:26:15.948858,40.9
2020-02-20 12:26:16.444047,40.7
2020-02-20 12:26:16.873526,40.6
2020-02-20 12:26:17.426859,40.4
2020-02-20 12:26:17.897374,40.3
2020-02-20 12:26:18.432680,40.1
2020-02-20 12:26:18.872308,40.0
2020-02-20 12:26:19.433411,39.9
2020-02-20 12:26:19.897234,39.8
2020-02-20 12:26:20.442891,39.6
2020-02-20 12:26:20.871149,39.5
2020-02-20 12:26:21.464623,39.4
2020-02-20 12:26:21.894914,39.3
2020-02-20 12:26:22.936242,39.2
2020-02-20 12:26:23.406159,39.1
2020-02-20 12:26:23.942148,39.0
2020-02-20 12:26:24.382907,38.9
2020-02-20 12:26:25.458266,38.8
2020-02-20 12:26:25.892465,38.7
2020-02-20 12:26:26.925607,38.6
2020-02-20 12:26:27.946446,38.5
2020-02-20 12:26:28.378692,38.4
2020-02-20 12:26:29.945888,38.3
2020-02-20 12:26:30.967696,38.2
2020-02-20 12:26:32.433916,38.1
2020-02-20 12:26:33.943564,38.0
2020-02-20 12:26:35.944264,37.9
2020-02-20 12:26:38.475438,37.8
2020-02-20 12:26:41.452327,37.7
2020-02-20 12:26:46.473147,37.6
2020-02-20 12:26:55.472419,37.5
2020-02-20 12:27:00.513123,37.2
2020-02-20 12:27:01.492245,44.8
2020-02-20 12:27:01.920105,51.2
2020-02-20 12:27:02.487855,50.5
2020-02-20 12:27:02.943816,49.9
2020-02-20 12:27:03.468967,49.2
2020-02-20 12:27:03.918877,48.6
2020-02-20 12:27:04.501491,48.1
2020-02-20 12:27:04.942981,47.6
2020-02-20 12:27:05.484971,47.1
2020-02-20 12:27:05.919994,46.6
2020-02-20 12:27:06.507279,46.1
2020-02-20 12:27:06.942726,45.7
2020-02-20 12:27:07.485490,45.3
2020-02-20 12:27:07.966553,44.9
2020-02-20 12:27:08.505876,44.5
2020-02-20 12:27:08.938645,44.2
2020-02-20 12:27:09.484559,43.8
2020-02-20 12:27:09.962413,43.5
2020-02-20 12:27:10.505027,43.2
2020-02-20 12:27:10.938861,42.9
2020-02-20 12:27:11.483466,42.7
2020-02-20 12:27:11.961007,42.4
2020-02-20 12:27:12.504290,42.2
2020-02-20 12:27:12.937641,41.9
2020-02-20 12:27:13.526405,41.7
2020-02-20 12:27:13.959899,41.5
2020-02-20 12:27:14.503689,41.3
2020-02-20 12:27:14.934975,41.1
2020-02-20 12:27:15.527018,40.9
2020-02-20 12:27:16.009106,48.0
2020-02-20 12:27:16.504660,53.9
2020-02-20 12:27:16.934894,53.1
2020-02-20 12:27:17.526459,52.3
2020-02-20 12:27:17.959066,51.6
2020-02-20 12:27:18.503909,50.9
2020-02-20 12:27:18.932467,50.2
2020-02-20 12:27:19.525790,49.6
2020-02-20 12:27:19.956195,49.0
2020-02-20 12:27:20.498266,48.4
2020-02-20 12:27:20.981530,47.8
2020-02-20 12:27:21.523869,47.3
2020-02-20 12:27:21.956697,46.8
2020-02-20 12:27:22.497391,46.4
2020-02-20 12:27:22.980365,45.9
2020-02-20 12:27:23.523225,45.5
2020-02-20 12:27:23.953758,45.1
2020-02-20 12:27:24.497216,44.7
2020-02-20 12:27:24.977678,44.4
2020-02-20 12:27:25.522764,44.0
2020-02-20 12:27:25.954148,43.7
2020-02-20 12:27:26.495081,43.4
2020-02-20 12:27:26.976516,43.1
2020-02-20 12:27:27.518372,42.8
2020-02-20 12:27:27.952461,42.5
2020-02-20 12:27:28.543851,42.3
2020-02-20 12:27:28.975154,42.1
2020-02-20 12:27:29.529870,41.8
2020-02-20 12:27:29.950144,41.6
2020-02-20 12:27:30.592664,41.4
2020-02-20 12:27:30.973950,41.2
2020-02-20 12:27:31.515577,41.0
2020-02-20 12:27:31.950390,40.8
2020-02-20 12:27:32.542704,40.7
2020-02-20 12:27:33.021462,40.5
2020-02-20 12:27:33.516179,40.4
2020-02-20 12:27:33.996396,40.2
2020-02-20 12:27:34.536887,40.1
2020-02-20 12:27:34.971363,40.0
2020-02-20 12:27:35.520933,39.8
2020-02-20 12:27:35.995347,39.7
2020-02-20 12:27:36.536572,39.6
2020-02-20 12:27:36.970416,39.5
2020-02-20 12:27:37.513612,39.4
2020-02-20 12:27:37.994006,39.3
2020-02-20 12:27:38.535894,39.2
2020-02-20 12:27:38.970256,39.1
2020-02-20 12:27:40.051562,39.0
2020-02-20 12:27:40.481939,38.9
2020-02-20 12:27:41.023898,38.8
2020-02-20 12:27:42.045866,38.7
2020-02-20 12:27:42.479457,38.6
2020-02-20 12:27:43.556517,38.5
2020-02-20 12:27:44.542081,38.4
2020-02-20 12:27:45.545222,38.3
2020-02-20 12:27:47.066546,38.2
2020-02-20 12:27:48.532718,38.1
2020-02-20 12:27:50.049564,38.0
2020-02-20 12:27:52.044157,37.9
2020-02-20 12:27:54.575277,37.8
2020-02-20 12:27:57.541820,37.7
2020-02-20 12:28:01.549343,45.2
2020-02-20 12:28:02.031185,44.8
2020-02-20 12:28:02.563547,44.4
2020-02-20 12:28:03.052321,44.1
2020-02-20 12:28:03.546704,43.7
2020-02-20 12:28:04.027270,43.4
2020-02-20 12:28:04.571976,43.1
2020-02-20 12:28:05.004746,42.8
2020-02-20 12:28:05.544310,42.6
2020-02-20 12:28:06.025780,42.3
2020-02-20 12:28:06.566560,42.1
2020-02-20 12:28:07.002444,41.9
2020-02-20 12:28:07.572158,41.6
2020-02-20 12:28:08.024558,41.4
2020-02-20 12:28:08.565669,41.2
2020-02-20 12:28:09.004548,41.0
2020-02-20 12:28:09.589213,40.9
2020-02-20 12:28:10.023495,40.7
2020-02-20 12:28:10.577729,40.5
2020-02-20 12:28:10.998656,40.4
2020-02-20 12:28:11.587357,40.2
2020-02-20 12:28:12.022148,40.1
2020-02-20 12:28:12.559559,40.0
2020-02-20 12:28:13.053524,39.9
2020-02-20 12:28:13.598339,39.7
2020-02-20 12:28:14.021568,39.6
2020-02-20 12:28:14.572743,39.5
2020-02-20 12:28:15.045553,39.4
2020-02-20 12:28:15.587044,39.3
2020-02-20 12:28:16.021578,39.2
2020-02-20 12:28:16.564355,39.1
2020-02-20 12:28:17.570371,39.0
2020-02-20 12:28:18.020608,38.9
2020-02-20 12:28:18.597544,38.8
2020-02-20 12:28:19.559739,38.7
2020-02-20 12:28:20.018113,38.6
2020-02-20 12:28:21.091069,38.5
2020-02-20 12:28:22.073864,38.4
2020-02-20 12:28:23.090409,38.3
2020-02-20 12:28:24.590352,38.2
2020-02-20 12:28:26.102008,38.1
2020-02-20 12:28:27.567395,38.0
2020-02-20 12:28:29.592392,37.9
2020-02-20 12:28:32.099982,37.8
2020-02-20 12:28:35.604857,37.7
2020-02-20 12:28:41.109044,37.6
2020-02-20 12:28:53.105419,37.5
2020-02-20 12:29:01.663923,45.0
2020-02-20 12:29:02.091835,44.7
2020-02-20 12:29:02.644645,44.3
2020-02-20 12:29:03.114195,44.0
2020-02-20 12:29:03.659336,43.6
2020-02-20 12:29:04.089165,43.3
2020-02-20 12:29:04.643228,43.0
2020-02-20 12:29:05.114649,42.8
2020-02-20 12:29:05.667883,42.5
2020-02-20 12:29:06.088269,42.2
2020-02-20 12:29:06.634308,42.0
2020-02-20 12:29:07.113478,41.8
2020-02-20 12:29:07.655954,41.6
2020-02-20 12:29:08.087015,41.4
2020-02-20 12:29:08.641531,41.2
2020-02-20 12:29:09.111964,41.0
2020-02-20 12:29:09.656725,40.8
2020-02-20 12:29:10.085846,40.7
2020-02-20 12:29:10.677151,40.5
2020-02-20 12:29:11.109620,40.4
2020-02-20 12:29:11.663861,40.2
2020-02-20 12:29:12.133379,40.1
2020-02-20 12:29:12.672626,39.9
2020-02-20 12:29:13.108383,39.8
2020-02-20 12:29:13.654304,39.7
2020-02-20 12:29:14.083407,39.6
2020-02-20 12:29:14.677080,39.5
2020-02-20 12:29:15.107192,39.4
2020-02-20 12:29:15.648554,39.3
2020-02-20 12:29:16.130955,39.2
2020-02-20 12:29:16.675507,39.1
2020-02-20 12:29:17.105927,39.0
2020-02-20 12:29:18.165853,38.9
2020-02-20 12:29:18.617309,38.8
2020-02-20 12:29:19.659065,38.7
2020-02-20 12:29:20.128563,38.6
2020-02-20 12:29:21.157893,38.5
2020-02-20 12:29:22.196246,38.4
2020-02-20 12:29:23.146390,38.3
2020-02-20 12:29:24.667830,38.2
2020-02-20 12:29:25.695066,38.1
2020-02-20 12:29:27.694345,38.0
2020-02-20 12:29:29.689714,37.9
2020-02-20 12:29:32.176801,37.8
2020-02-20 12:29:35.686818,37.7
2020-02-20 12:29:41.206906,37.6
2020-02-20 12:29:52.698892,37.5
2020-02-20 12:30:01.719472,45.0
2020-02-20 12:30:02.154462,44.7
2020-02-20 12:30:02.723747,44.3
2020-02-20 12:30:03.175428,44.0
2020-02-20 12:30:03.711878,43.6
2020-02-20 12:30:04.149222,43.3
2020-02-20 12:30:04.721564,43.0
2020-02-20 12:30:05.174941,42.8
2020-02-20 12:30:05.709944,42.5
2020-02-20 12:30:06.196780,42.2
2020-02-20 12:30:06.721235,42.0
2020-02-20 12:30:07.173485,41.8
2020-02-20 12:30:07.710412,41.6
2020-02-20 12:30:08.195845,41.4
2020-02-20 12:30:08.720574,41.2
2020-02-20 12:30:09.170581,41.0
2020-02-20 12:30:09.710291,40.8
2020-02-20 12:30:10.194346,40.7
2020-02-20 12:30:10.720530,40.5
2020-02-20 12:30:11.169491,40.3
2020-02-20 12:30:11.702855,40.2
2020-02-20 12:30:12.193309,40.1
2020-02-20 12:30:12.726676,39.9
2020-02-20 12:30:13.169343,39.8
2020-02-20 12:30:13.768893,39.7
2020-02-20 12:30:14.191900,39.6
2020-02-20 12:30:14.718767,39.5
2020-02-20 12:30:15.166977,39.4
2020-02-20 12:30:15.767815,39.3
2020-02-20 12:30:16.190718,39.2
2020-02-20 12:30:16.718384,39.1
2020-02-20 12:30:17.165760,39.0
2020-02-20 12:30:18.246360,38.9
2020-02-20 12:30:18.677073,38.8
2020-02-20 12:30:19.730520,38.7
2020-02-20 12:30:20.188329,38.6
2020-02-20 12:30:21.266294,38.5
2020-02-20 12:30:22.222208,38.4
2020-02-20 12:30:23.265311,38.3
2020-02-20 12:30:24.715993,38.2
2020-02-20 12:30:25.727527,38.1
2020-02-20 12:30:27.752983,38.0
2020-02-20 12:30:29.265075,37.9
2020-02-20 12:30:32.284918,37.8
2020-02-20 12:30:35.256699,37.7
2020-02-20 12:30:40.291211,37.6
2020-02-20 12:30:51.306857,37.5
2020-02-20 12:30:55.304383,37.6
2020-02-20 12:30:55.727720,37.5
2020-02-20 12:31:01.280626,45.0
2020-02-20 12:31:01.825029,51.5
2020-02-20 12:31:02.317404,50.8
2020-02-20 12:31:02.747904,50.1
2020-02-20 12:31:03.293869,49.5
2020-02-20 12:31:03.773317,48.9
2020-02-20 12:31:04.323462,48.3
2020-02-20 12:31:04.749539,47.8
2020-02-20 12:31:05.286696,47.3
2020-02-20 12:31:05.772004,46.8
2020-02-20 12:31:06.314020,46.3
2020-02-20 12:31:06.844643,45.9
2020-02-20 12:31:07.275711,45.5
2020-02-20 12:31:07.769463,45.1
2020-02-20 12:31:08.314847,44.7
2020-02-20 12:31:08.744066,44.3
2020-02-20 12:31:09.335260,44.0
2020-02-20 12:31:09.769640,43.7
2020-02-20 12:31:10.287789,43.4
2020-02-20 12:31:10.743362,43.1
2020-02-20 12:31:11.315834,42.8
2020-02-20 12:31:11.767247,42.6
2020-02-20 12:31:12.312788,42.3
2020-02-20 12:31:12.742177,42.1
2020-02-20 12:31:13.346559,48.9
2020-02-20 12:31:13.766408,48.4
2020-02-20 12:31:14.308390,47.8
2020-02-20 12:31:14.741127,47.3
2020-02-20 12:31:15.335532,46.8
2020-02-20 12:31:15.765977,46.3
2020-02-20 12:31:16.307356,45.9
2020-02-20 12:31:16.788178,45.5
2020-02-20 12:31:17.332830,45.1
2020-02-20 12:31:17.764967,44.7
2020-02-20 12:31:18.279120,44.3
2020-02-20 12:31:18.786900,44.0
2020-02-20 12:31:19.341755,43.7
2020-02-20 12:31:19.762022,43.4
2020-02-20 12:31:20.304433,43.1
2020-02-20 12:31:20.787398,42.8
2020-02-20 12:31:21.327901,42.5
2020-02-20 12:31:21.760598,42.3
2020-02-20 12:31:22.293306,42.1
2020-02-20 12:31:22.786203,41.8
2020-02-20 12:31:23.325978,41.6
2020-02-20 12:31:23.759792,41.4
2020-02-20 12:31:24.342316,41.2
2020-02-20 12:31:24.783318,41.0
2020-02-20 12:31:25.305702,40.9
2020-02-20 12:31:25.758398,40.7
2020-02-20 12:31:26.407596,40.5
2020-02-20 12:31:26.783109,40.4
2020-02-20 12:31:27.324429,40.2
2020-02-20 12:31:27.757044,40.1
2020-02-20 12:31:28.357556,40.0
2020-02-20 12:31:28.788706,39.9
2020-02-20 12:31:29.323950,39.7
2020-02-20 12:31:29.804630,39.6
2020-02-20 12:31:30.340682,39.5
2020-02-20 12:31:30.779639,39.4
2020-02-20 12:31:31.307764,39.3
2020-02-20 12:31:31.803408,39.2
2020-02-20 12:31:32.824642,39.1
2020-02-20 12:31:33.314605,39.0
2020-02-20 12:31:33.846933,38.9
2020-02-20 12:31:34.289614,38.8
2020-02-20 12:31:35.350664,38.7
2020-02-20 12:31:36.432543,38.6
2020-02-20 12:31:37.376670,38.5
2020-02-20 12:31:37.799702,38.4
2020-02-20 12:31:39.349385,38.3
2020-02-20 12:31:40.322027,38.2
2020-02-20 12:31:41.842937,38.1
2020-02-20 12:31:43.423412,38.0
2020-02-20 12:31:45.374390,37.9
2020-02-20 12:31:48.358868,37.8
2020-02-20 12:31:52.391360,37.7
2020-02-20 12:31:57.344326,37.6
2020-02-20 12:32:01.350261,45.1
2020-02-20 12:32:01.836017,51.5
2020-02-20 12:32:02.356254,50.8
2020-02-20 12:32:02.808921,50.1
2020-02-20 12:32:03.404207,49.5
2020-02-20 12:32:03.883123,48.9
2020-02-20 12:32:04.355164,48.4
2020-02-20 12:32:04.858297,47.8
2020-02-20 12:32:05.407996,47.3
2020-02-20 12:32:05.833045,46.8
2020-02-20 12:32:06.354026,46.3
2020-02-20 12:32:06.808732,45.9
2020-02-20 12:32:07.409337,45.5
2020-02-20 12:32:07.879741,45.1
2020-02-20 12:32:08.354943,44.7
2020-02-20 12:32:08.903302,44.4
2020-02-20 12:32:09.446126,44.0
2020-02-20 12:32:09.881065,43.7
2020-02-20 12:32:10.423558,43.4
2020-02-20 12:32:10.853372,43.1
2020-02-20 12:32:11.397420,42.8
2020-02-20 12:32:11.828444,42.6
2020-02-20 12:32:12.352434,42.3
2020-02-20 12:32:12.901077,42.1
2020-02-20 12:32:13.446231,41.8
2020-02-20 12:32:13.876102,41.6
2020-02-20 12:32:14.417377,41.4
2020-02-20 12:32:14.850957,41.2
2020-02-20 12:32:15.406292,41.0
2020-02-20 12:32:15.827617,40.9
2020-02-20 12:32:16.466180,40.7
2020-02-20 12:32:16.898574,40.6
2020-02-20 12:32:17.443648,40.4
2020-02-20 12:32:17.873466,40.3
2020-02-20 12:32:18.426786,40.1
2020-02-20 12:32:18.848598,40.0
2020-02-20 12:32:19.592789,39.9
2020-02-20 12:32:19.823615,39.8
2020-02-20 12:32:20.461791,39.6
2020-02-20 12:32:20.994859,39.5
2020-02-20 12:32:21.442343,39.4
2020-02-20 12:32:21.871108,39.3
2020-02-20 12:32:22.911704,39.2
2020-02-20 12:32:23.333559,39.1
2020-02-20 12:32:23.974926,39.0
2020-02-20 12:32:24.505280,38.9
2020-02-20 12:32:25.436210,38.8
2020-02-20 12:32:25.868846,38.7
2020-02-20 12:32:26.909546,38.6
2020-02-20 12:32:27.952319,38.5
2020-02-20 12:32:28.947341,38.4
2020-02-20 12:32:30.419011,38.3
2020-02-20 12:32:31.967378,38.2
2020-02-20 12:32:33.438982,38.1
2020-02-20 12:32:35.433198,38.0
2020-02-20 12:32:37.428828,37.9
2020-02-20 12:32:40.453768,37.8
2020-02-20 12:32:44.447704,37.7
2020-02-20 12:32:50.495928,37.6
2020-02-20 12:33:01.521578,45.1
2020-02-20 12:33:02.043800,44.7
2020-02-20 12:33:02.488225,44.4
2020-02-20 12:33:03.017374,44.0
2020-02-20 12:33:03.466001,43.7
2020-02-20 12:33:03.992439,43.4
2020-02-20 12:33:04.634895,43.1
2020-02-20 12:33:04.968856,42.8
2020-02-20 12:33:05.463793,42.6
2020-02-20 12:33:05.991197,42.3
2020-02-20 12:33:06.634300,42.1
2020-02-20 12:33:06.967748,41.9
2020-02-20 12:33:07.595843,41.6
2020-02-20 12:33:07.991043,41.4
2020-02-20 12:33:08.484910,41.2
2020-02-20 12:33:09.012831,41.1
2020-02-20 12:33:09.457756,40.9
2020-02-20 12:33:09.987517,40.7
2020-02-20 12:33:10.637266,40.6
2020-02-20 12:33:10.962608,40.4
2020-02-20 12:33:11.611850,40.3
2020-02-20 12:33:11.937634,40.1
2020-02-20 12:33:12.587188,40.0
2020-02-20 12:33:12.920246,39.9
2020-02-20 12:33:13.544046,39.8
2020-02-20 12:33:14.082756,39.6
2020-02-20 12:33:14.526403,39.5
2020-02-20 12:33:15.057728,39.4
2020-02-20 12:33:15.511707,39.3
2020-02-20 12:33:16.455206,39.2
2020-02-20 12:33:17.007683,39.1
